#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 03 09 04 50 280  2.9 285  4.4 0351
2014 03 09 05 00 288  3.0 999 99.0 9999
2014 03 09 05 10 300  3.3 999 99.0 9999
2014 03 09 05 20 301  3.2 999 99.0 9999
2014 03 09 05 30 302  3.0 999 99.0 9999
2014 03 09 05 40 314  3.3 999 99.0 9999
2014 03 09 05 50 319  2.8 304  4.3 0508
2014 03 09 06 00 328  2.5 999 99.0 9999
2014 03 09 06 10 342  2.8 999 99.0 9999
2014 03 09 06 20 343  2.9 999 99.0 9999
2014 03 09 06 30 342  3.4 999 99.0 9999
2014 03 09 06 40 336  5.1 999 99.0 9999
2014 03 09 06 50 335  6.1 334  8.4 0649
2014 03 09 07 00 328  6.5 999 99.0 9999
2014 03 09 07 10 326  5.8 999 99.0 9999
2014 03 09 07 20 320  5.5 999 99.0 9999
2014 03 09 07 30 325  5.2 999 99.0 9999
2014 03 09 07 40 324  5.8 999 99.0 9999
2014 03 09 07 50 327  6.2 326  8.0 0652
2014 03 09 08 00 327  5.7 999 99.0 9999
2014 03 09 08 10 320  4.8 999 99.0 9999
2014 03 09 08 20 309  4.7 999 99.0 9999
2014 03 09 08 30 308  5.2 999 99.0 9999
2014 03 09 08 40 318  8.2 999 99.0 9999
2014 03 09 08 50 318  7.8 325 10.0 0836
2014 03 09 09 00 320  5.7 999 99.0 9999
2014 03 09 09 10 308  5.4 999 99.0 9999
2014 03 09 09 20 300  4.9 999 99.0 9999
2014 03 09 09 30 293  4.6 999 99.0 9999
2014 03 09 09 40 292  4.7 999 99.0 9999
2014 03 09 09 50 289  4.8 325  7.3 0851
2014 03 09 10 00 289  5.4 999 99.0 9999
2014 03 09 10 10 285  5.6 999 99.0 9999
2014 03 09 10 20 287  5.8 999 99.0 9999
2014 03 09 10 30 291  5.7 999 99.0 9999
2014 03 09 10 40 292  6.1 999 99.0 9999
2014 03 09 10 50 295  6.1 296  7.2 1049
2014 03 09 11 00 300  5.5 999 99.0 9999
2014 03 09 11 10 309  4.9 999 99.0 9999
2014 03 09 11 20 313  5.8 999 99.0 9999
2014 03 09 11 30 319  6.0 999 99.0 9999
2014 03 09 11 40 325  6.7 999 99.0 9999
2014 03 09 11 50 330  6.7 331  8.0 1134
2014 03 09 12 00 331  5.9 999 99.0 9999
2014 03 09 12 10 329  6.2 999 99.0 9999
2014 03 09 12 20 328  6.6 999 99.0 9999
2014 03 09 12 30 331  6.7 999 99.0 9999
2014 03 09 12 40 334  7.5 999 99.0 9999
2014 03 09 12 50 334  6.6 331  9.7 1233
2014 03 09 13 00 344  7.0 999 99.0 9999
2014 03 09 13 10  11  7.7 999 99.0 9999
2014 03 09 13 20   8  8.5 999 99.0 9999
2014 03 09 13 30  11  8.4 999 99.0 9999
2014 03 09 13 40   8  7.6 999 99.0 9999
2014 03 09 13 50   3  7.1   3 10.4 1315
2014 03 09 14 00   3  6.2 999 99.0 9999
2014 03 09 14 10 359  5.9 999 99.0 9999
2014 03 09 14 20 359  5.7 999 99.0 9999
2014 03 09 14 30 356  5.2 999 99.0 9999
2014 03 09 14 40 346  5.1 999 99.0 9999
2014 03 09 14 50 338  4.7   3  7.4 1353
2014 03 09 15 00 325  5.0 999 99.0 9999
2014 03 09 15 10 323  7.3 999 99.0 9999
2014 03 09 15 20 325  7.1 999 99.0 9999
2014 03 09 15 30 327  6.6 999 99.0 9999
2014 03 09 15 40 324  6.6 999 99.0 9999
2014 03 09 15 50 318  6.8 320  8.7 1512
2014 03 09 16 00 317  5.7 999 99.0 9999
2014 03 09 16 10 307  7.0 999 99.0 9999
2014 03 09 16 20 300  7.4 999 99.0 9999
2014 03 09 16 30 297  7.6 999 99.0 9999
2014 03 09 16 40 300  7.4 999 99.0 9999
2014 03 09 16 50 301  7.1 304  9.5 1620
2014 03 09 17 00 304  6.2 999 99.0 9999
2014 03 09 17 10 306  6.7 999 99.0 9999
2014 03 09 17 20 304  6.1 999 99.0 9999
2014 03 09 17 30 296  6.4 999 99.0 9999
2014 03 09 17 40 291  5.8 999 99.0 9999
2014 03 09 17 50 293  5.3 306  8.1 1704
2014 03 09 18 00 293  6.0 999 99.0 9999
2014 03 09 18 10 292  6.3 999 99.0 9999
2014 03 09 18 20 291  6.0 999 99.0 9999
2014 03 09 18 30 284  6.7 999 99.0 9999
2014 03 09 18 40 281  7.4 999 99.0 9999
2014 03 09 18 50 280  7.0 291  8.9 1808
2014 03 09 19 00 280  6.2 999 99.0 9999
2014 03 09 19 10 287  6.8 999 99.0 9999
2014 03 09 19 20 287  6.2 999 99.0 9999
2014 03 09 19 30 284  6.9 999 99.0 9999
2014 03 09 19 40 280  6.2 999 99.0 9999
2014 03 09 19 50 283  6.2 280  8.3 1929
2014 03 09 20 00 286  7.4 999 99.0 9999
2014 03 09 20 10 287  6.7 999 99.0 9999
2014 03 09 20 20 280  6.1 999 99.0 9999
2014 03 09 20 30 280  6.6 999 99.0 9999
2014 03 09 20 40 281  6.8 999 99.0 9999
2014 03 09 20 50 280  6.6 289  9.4 1954
2014 03 09 21 00 281  6.5 999 99.0 9999
2014 03 09 21 10 282  6.2 999 99.0 9999
2014 03 09 21 20 277  6.3 999 99.0 9999
2014 03 09 21 30 274  5.9 999 99.0 9999
2014 03 09 21 40 276  5.4 999 99.0 9999
2014 03 09 21 50 275  5.6 279  7.9 2051
2014 03 09 22 00 279  5.8 999 99.0 9999
2014 03 09 22 10 286  5.2 999 99.0 9999
2014 03 09 22 20 282  4.8 999 99.0 9999
2014 03 09 22 30 280  4.7 999 99.0 9999
2014 03 09 22 40 279  4.6 999 99.0 9999
2014 03 09 22 50 282  4.9 277  6.7 2154
2014 03 09 23 00 283  5.1 999 99.0 9999
2014 03 09 23 10 282  4.3 999 99.0 9999
2014 03 09 23 20 274  4.6 999 99.0 9999
2014 03 09 23 30 271  5.6 999 99.0 9999
2014 03 09 23 40 270  5.4 999 99.0 9999
2014 03 09 23 50 269  5.2 283  6.7 2259
2014 03 10 00 00 268  5.2 999 99.0 9999
2014 03 10 00 10 266  4.8 999 99.0 9999
2014 03 10 00 20 265  4.6 999 99.0 9999
2014 03 10 00 30 259  4.2 999 99.0 9999
2014 03 10 00 40 259  4.2 999 99.0 9999
2014 03 10 00 50 263  5.3 264  6.1 0046
2014 03 10 01 00 261  5.7 999 99.0 9999
2014 03 10 01 10 260  5.7 999 99.0 9999
2014 03 10 01 20 261  5.8 999 99.0 9999
2014 03 10 01 30 260  5.5 999 99.0 9999
2014 03 10 01 40 258  5.2 999 99.0 9999
2014 03 10 01 50 259  4.9 262  6.9 0120
2014 03 10 02 00 255  4.7 999 99.0 9999
2014 03 10 02 10 258  4.6 999 99.0 9999
2014 03 10 02 20 257  4.4 999 99.0 9999
2014 03 10 02 30 257  4.7 999 99.0 9999
2014 03 10 02 40 257  4.8 999 99.0 9999
2014 03 10 02 50 250  4.0 258  5.6 0234
2014 03 10 03 00 243  3.7 999 99.0 9999
2014 03 10 03 10 240  4.0 999 99.0 9999
2014 03 10 03 20 244  4.7 999 99.0 9999
2014 03 10 03 30 250  5.5 999 99.0 9999
2014 03 10 03 40 254  5.5 999 99.0 9999
2014 03 10 03 50 250  5.3 258  6.4 0333
2014 03 10 04 00 249  5.3 999 99.0 9999
2014 03 10 04 10 251  5.3 999 99.0 9999
2014 03 10 04 20 244  4.5 999 99.0 9999
2014 03 10 04 30 246  4.4 999 99.0 9999
2014 03 10 04 40 242  4.9 999 99.0 9999
2014 03 10 04 50 240  5.1 251  6.5 0400
2014 03 10 05 00 241  5.2 999 99.0 9999
2014 03 10 05 10 236  4.8 999 99.0 9999
2014 03 10 05 20 237  4.9 999 99.0 9999
2014 03 10 05 30 239  5.2 999 99.0 9999
2014 03 10 05 40 242  5.1 999 99.0 9999
2014 03 10 05 50 245  5.0 247  6.4 0452
2014 03 10 06 00 245  5.2 999 99.0 9999
2014 03 10 06 10 247  5.2 999 99.0 9999
2014 03 10 06 20 247  5.2 999 99.0 9999
2014 03 10 06 30 246  5.4 999 99.0 9999
2014 03 10 06 40 249  5.3 999 99.0 9999
2014 03 10 06 50 250  5.2 251  6.3 0633
2014 03 10 07 00 248  4.9 999 99.0 9999
2014 03 10 07 10 241  4.5 999 99.0 9999
2014 03 10 07 20 238  4.5 999 99.0 9999
2014 03 10 07 30 237  4.9 999 99.0 9999
2014 03 10 07 40 234  4.6 999 99.0 9999
2014 03 10 07 50 230  4.5 248  6.3 0651
2014 03 10 08 00 227  4.5 999 99.0 9999
2014 03 10 08 10 223  4.8 999 99.0 9999
2014 03 10 08 20 220  5.1 999 99.0 9999
2014 03 10 08 30 216  5.4 999 99.0 9999
2014 03 10 08 40 214  5.5 999 99.0 9999
2014 03 10 08 50 219  5.7 217  6.9 0842
2014 03 10 09 00 222  6.0 999 99.0 9999
2014 03 10 09 10 224  6.0 999 99.0 9999
2014 03 10 09 20 226  5.2 999 99.0 9999
2014 03 10 09 30 230  5.1 999 99.0 9999
2014 03 10 09 40 229  4.9 999 99.0 9999
2014 03 10 09 50 228  5.1 221  7.1 0853
2014 03 10 10 00 225  4.9 999 99.0 9999
2014 03 10 10 10 220  5.1 999 99.0 9999
2014 03 10 10 20 218  5.1 999 99.0 9999
2014 03 10 10 30 217  5.7 999 99.0 9999
2014 03 10 10 40 215  6.0 999 99.0 9999
2014 03 10 10 50 215  5.7 213  7.0 1040
2014 03 10 11 00 215  5.7 999 99.0 9999
2014 03 10 11 10 218  5.7 999 99.0 9999
2014 03 10 11 20 217  5.9 999 99.0 9999
2014 03 10 11 30 216  6.3 999 99.0 9999
2014 03 10 11 40 217  5.7 999 99.0 9999
2014 03 10 11 50 217  5.7 211  7.5 1126
2014 03 10 12 00 219  5.6 999 99.0 9999
2014 03 10 12 10 219  5.5 999 99.0 9999
2014 03 10 12 20 221  5.5 999 99.0 9999
2014 03 10 12 30 228  5.8 999 99.0 9999
2014 03 10 12 40 231  6.3 999 99.0 9999
2014 03 10 12 50 236  5.8 232  7.8 1234
2014 03 10 13 00 240  6.1 999 99.0 9999
2014 03 10 13 10 241  6.1 999 99.0 9999
2014 03 10 13 20 238  6.5 999 99.0 9999
2014 03 10 13 30 237  6.1 999 99.0 9999
2014 03 10 13 40 235  5.7 999 99.0 9999
2014 03 10 13 50 234  5.3 241  7.9 1315
2014 03 10 14 00 231  4.5 999 99.0 9999
2014 03 10 14 10 214  3.7 999 99.0 9999
2014 03 10 14 20 209  3.7 999 99.0 9999
2014 03 10 14 30 211  3.3 999 99.0 9999
2014 03 10 14 40 210  3.5 999 99.0 9999
2014 03 10 14 50 208  3.5 234  5.7 1352
2014 03 10 15 00 220  3.2 999 99.0 9999
2014 03 10 15 10 228  3.8 999 99.0 9999
2014 03 10 15 20 218  4.4 999 99.0 9999
2014 03 10 15 30 217  4.0 999 99.0 9999
2014 03 10 15 40 214  4.3 999 99.0 9999
2014 03 10 15 50 211  4.9 212  5.6 1542
2014 03 10 16 00 206  4.8 999 99.0 9999
2014 03 10 16 10 203  5.0 999 99.0 9999
2014 03 10 16 20 202  5.2 999 99.0 9999
2014 03 10 16 30 197  5.1 999 99.0 9999
2014 03 10 16 40 187  4.5 999 99.0 9999
2014 03 10 16 50 181  4.6 202  6.3 1621
2014 03 10 17 00 182  4.5 999 99.0 9999
2014 03 10 17 10 195  4.6 999 99.0 9999
2014 03 10 17 20 230  7.4 999 99.0 9999
2014 03 10 17 30 232  7.5 999 99.0 9999
2014 03 10 17 40 234  6.7 999 99.0 9999
2014 03 10 17 50 223  5.7 229  9.3 1715
2014 03 10 18 00 214  4.9 999 99.0 9999
2014 03 10 18 10 209  4.2 999 99.0 9999
2014 03 10 18 20 209  3.9 999 99.0 9999
2014 03 10 18 30 212  3.4 999 99.0 9999
2014 03 10 18 40 198  2.6 999 99.0 9999
2014 03 10 18 50 178  2.3 219  5.9 1750
2014 03 10 19 00 175  3.3 999 99.0 9999
2014 03 10 19 10 182  3.3 999 99.0 9999
2014 03 10 19 20 189  2.9 999 99.0 9999
2014 03 10 19 30 183  3.5 999 99.0 9999
2014 03 10 19 40 175  4.7 999 99.0 9999
2014 03 10 19 50 177  4.6 173  5.7 1935
2014 03 10 20 00 178  5.0 999 99.0 9999
2014 03 10 20 10 178  4.2 999 99.0 9999
2014 03 10 20 20 167  4.3 999 99.0 9999
2014 03 10 20 30 164  4.3 999 99.0 9999
2014 03 10 20 40 160  4.3 999 99.0 9999
2014 03 10 20 50 156  4.1 178  5.6 1951
2014 03 10 21 00 147  3.7 999 99.0 9999
2014 03 10 21 10 143  3.8 999 99.0 9999
2014 03 10 21 20 143  3.9 999 99.0 9999
2014 03 10 21 30 139  4.0 999 99.0 9999
2014 03 10 21 40 139  4.3 999 99.0 9999
2014 03 10 21 50 143  4.5 144  5.1 2144
2014 03 10 22 00 141  4.5 999 99.0 9999
2014 03 10 22 10 137  4.0 999 99.0 9999
2014 03 10 22 20 131  3.9 999 99.0 9999
2014 03 10 22 30 128  4.1 999 99.0 9999
2014 03 10 22 40 129  4.0 999 99.0 9999
2014 03 10 22 50 133  3.8 144  5.0 2156
2014 03 10 23 00 130  3.8 999 99.0 9999
2014 03 10 23 10 132  3.8 999 99.0 9999
2014 03 10 23 20 137  3.8 999 99.0 9999
2014 03 10 23 30 137  3.5 999 99.0 9999
2014 03 10 23 40 136  4.1 999 99.0 9999
2014 03 10 23 50 142  4.0 135  4.9 2333
2014 03 11 00 00 151  3.9 999 99.0 9999
2014 03 11 00 10 153  3.6 999 99.0 9999
2014 03 11 00 20 146  3.2 999 99.0 9999
2014 03 11 00 30 153  3.5 999 99.0 9999
2014 03 11 00 40 165  3.4 999 99.0 9999
2014 03 11 00 50 174  3.7 181  4.5 0049
2014 03 11 01 00 180  3.7 999 99.0 9999
2014 03 11 01 10 182  3.7 999 99.0 9999
2014 03 11 01 20 189  4.7 999 99.0 9999
2014 03 11 01 30 185  4.5 999 99.0 9999
2014 03 11 01 40 184  4.6 999 99.0 9999
2014 03 11 01 50 184  4.9 185  5.6 0142
2014 03 11 02 00 182  4.9 999 99.0 9999
2014 03 11 02 10 183  5.7 999 99.0 9999
2014 03 11 02 20 181  5.0 999 99.0 9999
2014 03 11 02 30 182  5.0 999 99.0 9999
2014 03 11 02 40 188  4.9 999 99.0 9999
2014 03 11 02 50 191  5.0 188  7.4 0204
2014 03 11 03 00 192  5.3 999 99.0 9999
2014 03 11 03 10 191  5.6 999 99.0 9999
2014 03 11 03 20 191  5.1 999 99.0 9999
2014 03 11 03 30 190  4.3 999 99.0 9999
2014 03 11 03 40 188  4.6 999 99.0 9999
2014 03 11 03 50 187  5.0 193  6.1 0307
2014 03 11 04 00 187  5.5 999 99.0 9999
2014 03 11 04 10 191  5.4 999 99.0 9999
2014 03 11 04 20 193  5.2 999 99.0 9999
2014 03 11 04 30 195  5.1 999 99.0 9999
2014 03 11 04 40 197  4.8 999 99.0 9999
2014 03 11 04 50 199  4.8 187  6.7 0354
2014 03 11 05 00 203  4.9 999 99.0 9999
2014 03 11 05 10 205  5.3 999 99.0 9999
2014 03 11 05 20 205  5.7 999 99.0 9999
2014 03 11 05 30 204  5.6 999 99.0 9999
2014 03 11 05 40 203  6.0 999 99.0 9999
2014 03 11 05 50 211  5.5 202  7.1 0541
2014 03 11 06 00 213  5.7 999 99.0 9999
2014 03 11 06 10 213  5.8 999 99.0 9999
2014 03 11 06 20 215  5.6 999 99.0 9999
2014 03 11 06 30 213  5.6 999 99.0 9999
2014 03 11 06 40 210  5.7 999 99.0 9999
2014 03 11 06 50 211  5.5 214  7.5 0609
2014 03 11 07 00 217  5.0 999 99.0 9999
2014 03 11 07 10 219  4.5 999 99.0 9999
2014 03 11 07 20 222  3.9 999 99.0 9999
2014 03 11 07 30 235  3.6 999 99.0 9999
2014 03 11 07 40 247  3.6 999 99.0 9999
2014 03 11 07 50 265  3.3 221  6.0 0654
2014 03 11 08 00 236  4.8 999 99.0 9999
2014 03 11 08 10 259  4.1 999 99.0 9999
2014 03 11 08 20 269  4.2 999 99.0 9999
2014 03 11 08 30 268  4.1 999 99.0 9999
2014 03 11 08 40 258  4.4 999 99.0 9999
2014 03 11 08 50 256  4.4 234  5.8 0757
2014 03 11 09 00 254  4.2 999 99.0 9999
2014 03 11 09 10 251  4.2 999 99.0 9999
2014 03 11 09 20 249  4.1 999 99.0 9999
2014 03 11 09 30 251  3.9 999 99.0 9999
2014 03 11 09 40 268  3.1 999 99.0 9999
2014 03 11 09 50 270  2.9 256  4.6 0854
2014 03 11 10 00 265  3.0 999 99.0 9999
2014 03 11 10 10 259  3.3 999 99.0 9999
2014 03 11 10 20 257  3.4 999 99.0 9999
2014 03 11 10 30 240  4.7 999 99.0 9999
2014 03 11 10 40 242  4.9 999 99.0 9999
2014 03 11 10 50 249  5.3 248  5.9 1046
2014 03 11 11 00 249  5.5 999 99.0 9999
2014 03 11 11 10 249  5.5 999 99.0 9999
2014 03 11 11 20 250  5.8 999 99.0 9999
2014 03 11 11 30 252  6.0 999 99.0 9999
2014 03 11 11 40 264  4.2 999 99.0 9999
2014 03 11 11 50 271  3.7 249  7.0 1122
2014 03 11 12 00 268  3.5 999 99.0 9999
2014 03 11 12 10 276  3.6 999 99.0 9999
2014 03 11 12 20 267  3.6 999 99.0 9999
2014 03 11 12 30 262  3.1 999 99.0 9999
2014 03 11 12 40 275  2.8 999 99.0 9999
2014 03 11 12 50 259  1.8 279  4.3 1211
2014 03 11 13 00 243  1.7 999 99.0 9999
2014 03 11 13 10 264  1.8 999 99.0 9999
2014 03 11 13 20 288  1.7 999 99.0 9999
2014 03 11 13 30 285  3.0 999 99.0 9999
2014 03 11 13 40 284  4.2 999 99.0 9999
2014 03 11 13 50 282  4.3 285  5.0 1337
2014 03 11 14 00 275  4.4 999 99.0 9999
2014 03 11 14 10 271  4.4 999 99.0 9999
2014 03 11 14 20 280  4.8 999 99.0 9999
2014 03 11 14 30 280  4.1 999 99.0 9999
2014 03 11 14 40 283  3.5 999 99.0 9999
2014 03 11 14 50 275  3.1 275  5.5 1412
2014 03 11 15 00 255  3.3 999 99.0 9999
2014 03 11 15 10 251  3.6 999 99.0 9999
2014 03 11 15 20 251  3.9 999 99.0 9999
2014 03 11 15 30 258  4.2 999 99.0 9999
2014 03 11 15 40 267  4.0 999 99.0 9999
2014 03 11 15 50 286  3.7 254  4.7 1525
2014 03 11 16 00 237  2.8 999 99.0 9999
2014 03 11 16 10 241  2.4 999 99.0 9999
2014 03 11 16 20 217  2.8 999 99.0 9999
2014 03 11 16 30 211  2.6 999 99.0 9999
2014 03 11 16 40 200  2.2 999 99.0 9999
2014 03 11 16 50 201  1.8 216  3.5 1614
2014 03 11 17 00 193  2.2 999 99.0 9999
2014 03 11 17 10 193  2.4 999 99.0 9999
2014 03 11 17 20 186  2.2 999 99.0 9999
2014 03 11 17 30 184  2.7 999 99.0 9999
2014 03 11 17 40 176  2.6 999 99.0 9999
2014 03 11 17 50 181  2.5 201  3.3 1700
2014 03 11 18 00 176  2.4 999 99.0 9999
2014 03 11 18 10 181  2.5 999 99.0 9999
2014 03 11 18 20 166  2.7 999 99.0 9999
2014 03 11 18 30 158  2.8 999 99.0 9999
2014 03 11 18 40 168  2.4 999 99.0 9999
2014 03 11 18 50 185  1.9 159  3.3 1834
2014 03 11 19 00 186  2.1 999 99.0 9999
2014 03 11 19 10 190  3.2 999 99.0 9999
2014 03 11 19 20 192  2.7 999 99.0 9999
2014 03 11 19 30 177  3.4 999 99.0 9999
2014 03 11 19 40 177  3.8 999 99.0 9999
2014 03 11 19 50 177  3.4 182  4.3 1940
2014 03 11 20 00 176  3.2 999 99.0 9999
2014 03 11 20 10 166  3.0 999 99.0 9999
2014 03 11 20 20 169  3.3 999 99.0 9999
2014 03 11 20 30 172  4.0 999 99.0 9999
2014 03 11 20 40 175  3.8 999 99.0 9999
2014 03 11 20 50 177  3.8 180  4.7 2037
2014 03 11 21 00 183  3.9 999 99.0 9999
2014 03 11 21 10 186  4.0 999 99.0 9999
2014 03 11 21 20 184  4.2 999 99.0 9999
2014 03 11 21 30 177  4.1 999 99.0 9999
2014 03 11 21 40 177  4.5 999 99.0 9999
2014 03 11 21 50 177  4.4 176  5.7 2137
2014 03 11 22 00 176  4.7 999 99.0 9999
2014 03 11 22 10 177  4.5 999 99.0 9999
2014 03 11 22 20 182  3.7 999 99.0 9999
2014 03 11 22 30 185  4.1 999 99.0 9999
2014 03 11 22 40 180  4.1 999 99.0 9999
2014 03 11 22 50 183  4.2 176  5.3 2153
2014 03 11 23 00 185  4.5 999 99.0 9999
2014 03 11 23 10 184  4.6 999 99.0 9999
2014 03 11 23 20 185  4.1 999 99.0 9999
2014 03 11 23 30 184  4.2 999 99.0 9999
2014 03 11 23 40 184  3.7 999 99.0 9999
2014 03 11 23 50 182  4.0 184  5.0 2306
2014 03 12 00 00 181  4.3 999 99.0 9999
2014 03 12 00 10 182  4.0 999 99.0 9999
2014 03 12 00 20 181  3.9 999 99.0 9999
2014 03 12 00 30 183  3.6 999 99.0 9999
2014 03 12 00 40 182  3.4 999 99.0 9999
2014 03 12 00 50 186  3.1 178  4.8 2356
2014 03 12 01 00 189  2.4 999 99.0 9999
2014 03 12 01 10 184  2.4 999 99.0 9999
2014 03 12 01 20 183  2.1 999 99.0 9999
2014 03 12 01 30 189  2.0 999 99.0 9999
2014 03 12 01 40 200  1.9 999 99.0 9999
2014 03 12 01 50 206  2.4 207  3.0 0149
2014 03 12 02 00 204  2.9 999 99.0 9999
2014 03 12 02 10 200  3.0 999 99.0 9999
2014 03 12 02 20 202  2.9 999 99.0 9999
2014 03 12 02 30 211  1.8 999 99.0 9999
2014 03 12 02 40 166  0.5 999 99.0 9999
2014 03 12 02 50 176  1.9 201  3.4 0203
2014 03 12 03 00 151  1.9 999 99.0 9999
2014 03 12 03 10 158  1.9 999 99.0 9999
2014 03 12 03 20 164  1.7 999 99.0 9999
2014 03 12 03 30 173  1.3 999 99.0 9999
2014 03 12 03 40 155  1.1 999 99.0 9999
2014 03 12 03 50 152  1.0 154  2.6 0255
2014 03 12 04 00 151  1.5 999 99.0 9999
2014 03 12 04 10 164  1.8 999 99.0 9999
2014 03 12 04 20 154  1.0 999 99.0 9999
2014 03 12 04 30 140  2.1 999 99.0 9999
2014 03 12 04 40 150  2.4 999 99.0 9999
2014 03 12 04 50 158  2.8 167  3.8 0448
2014 03 12 05 00 182  3.9 999 99.0 9999
2014 03 12 05 10 195  3.4 999 99.0 9999
2014 03 12 05 20 194  2.9 999 99.0 9999
2014 03 12 05 30 196  3.1 999 99.0 9999
2014 03 12 05 40 199  2.8 999 99.0 9999
2014 03 12 05 50 197  2.6 179  4.8 0454
2014 03 12 06 00 193  2.5 999 99.0 9999
2014 03 12 06 10 191  2.5 999 99.0 9999
2014 03 12 06 20 183  2.3 999 99.0 9999
2014 03 12 06 30 173  2.1 999 99.0 9999
2014 03 12 06 40 172  2.3 999 99.0 9999
2014 03 12 06 50 169  2.7 168  3.1 0649
2014 03 12 07 00 173  3.4 999 99.0 9999
2014 03 12 07 10 176  3.2 999 99.0 9999
2014 03 12 07 20 177  3.0 999 99.0 9999
2014 03 12 07 30 173  2.7 999 99.0 9999
2014 03 12 07 40 167  2.4 999 99.0 9999
2014 03 12 07 50 161  2.6 171  4.4 0654
2014 03 12 08 00 157  3.0 999 99.0 9999
2014 03 12 08 10 153  3.1 999 99.0 9999
2014 03 12 08 20 141  3.1 999 99.0 9999
2014 03 12 08 30 132  3.1 999 99.0 9999
2014 03 12 08 40 133  3.1 999 99.0 9999
2014 03 12 08 50 133  3.4 135  3.8 0844
2014 03 12 09 00 127  3.2 999 99.0 9999
2014 03 12 09 10 132  3.3 999 99.0 9999
2014 03 12 09 20 136  3.3 999 99.0 9999
2014 03 12 09 30 130  3.6 999 99.0 9999
2014 03 12 09 40 119  3.4 999 99.0 9999
2014 03 12 09 50 112  3.2 126  3.9 0926
2014 03 12 10 00 111  3.1 999 99.0 9999
2014 03 12 10 10 110  3.4 999 99.0 9999
2014 03 12 10 20 110  3.4 999 99.0 9999
2014 03 12 10 30 114  3.4 999 99.0 9999
2014 03 12 10 40 111  3.8 999 99.0 9999
2014 03 12 10 50 111  4.0 112  4.7 1049
2014 03 12 11 00 112  4.4 999 99.0 9999
2014 03 12 11 10 110  4.1 999 99.0 9999
2014 03 12 11 20 103  4.2 999 99.0 9999
2014 03 12 11 30 102  4.0 999 99.0 9999
2014 03 12 11 40 104  4.5 999 99.0 9999
2014 03 12 11 50 108  4.4 105  5.5 1132
2014 03 12 12 00 108  4.4 999 99.0 9999
2014 03 12 12 10 106  4.7 999 99.0 9999
2014 03 12 12 20 109  4.8 999 99.0 9999
2014 03 12 12 30 111  4.5 999 99.0 9999
2014 03 12 12 40 106  4.5 999 99.0 9999
2014 03 12 12 50 102  4.4 106  5.3 1204
2014 03 12 13 00 106  4.3 999 99.0 9999
2014 03 12 13 10 108  4.7 999 99.0 9999
2014 03 12 13 20 112  4.8 999 99.0 9999
2014 03 12 13 30 119  5.1 999 99.0 9999
2014 03 12 13 40 125  5.0 999 99.0 9999
2014 03 12 13 50 128  5.2 129  5.9 1347
2014 03 12 14 00 133  5.2 999 99.0 9999
2014 03 12 14 10 136  5.1 999 99.0 9999
2014 03 12 14 20 142  6.1 999 99.0 9999
2014 03 12 14 30 143  6.0 999 99.0 9999
2014 03 12 14 40 151  6.0 999 99.0 9999
2014 03 12 14 50 157  6.2 143  7.7 1414
2014 03 12 15 00 158  7.0 999 99.0 9999
2014 03 12 15 10 161  7.3 999 99.0 9999
2014 03 12 15 20 166  7.3 999 99.0 9999
2014 03 12 15 30 166  8.3 999 99.0 9999
2014 03 12 15 40 167  8.3 999 99.0 9999
2014 03 12 15 50 167  8.1 168  9.7 1522
2014 03 12 16 00 167  7.4 999 99.0 9999
2014 03 12 16 10 175  6.9 999 99.0 9999
2014 03 12 16 20 176  6.8 999 99.0 9999
2014 03 12 16 30 175  7.1 999 99.0 9999
2014 03 12 16 40 174  7.0 999 99.0 9999
2014 03 12 16 50 176  6.5 166  8.7 1550
2014 03 12 17 00 171  5.8 999 99.0 9999
2014 03 12 17 10 167  5.9 999 99.0 9999
2014 03 12 17 20 164  5.3 999 99.0 9999
2014 03 12 17 30 165  4.9 999 99.0 9999
2014 03 12 17 40 160  4.2 999 99.0 9999
2014 03 12 17 50 160  4.3 164  6.7 1704
2014 03 12 18 00 174  4.5 999 99.0 9999
2014 03 12 18 10 174  4.5 999 99.0 9999
2014 03 12 18 20 171  5.1 999 99.0 9999
2014 03 12 18 30 182  6.2 999 99.0 9999
2014 03 12 18 40 184  8.7 999 99.0 9999
2014 03 12 18 50 185  9.2 185 10.9 1849
2014 03 12 19 00 184  9.5 999 99.0 9999
2014 03 12 19 10 184 10.1 999 99.0 9999
2014 03 12 19 20 185 10.4 999 99.0 9999
2014 03 12 19 30 189 10.6 999 99.0 9999
2014 03 12 19 40 188 10.4 999 99.0 9999
2014 03 12 19 50 187 10.9 186 12.9 1945
2014 03 12 20 00 187 11.2 999 99.0 9999
2014 03 12 20 10 188 10.5 999 99.0 9999
2014 03 12 20 20 188 10.0 999 99.0 9999
2014 03 12 20 30 187 10.3 999 99.0 9999
2014 03 12 20 40 188 10.4 999 99.0 9999
2014 03 12 20 50 186  9.9 187 14.0 1957
2014 03 12 21 00 188  9.2 999 99.0 9999
2014 03 12 21 10 186  9.0 999 99.0 9999
2014 03 12 21 20 186  9.2 999 99.0 9999
2014 03 12 21 30 186  8.9 999 99.0 9999
2014 03 12 21 40 188  9.0 999 99.0 9999
2014 03 12 21 50 190  8.3 184 11.3 2110
2014 03 12 22 00 190  8.2 999 99.0 9999
