#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 10 18 02 40 207  8.7 999 99.0 9999
2014 10 18 02 50 208  8.2 211 10.5 0219
2014 10 18 03 00 205  8.0 999 99.0 9999
2014 10 18 03 10 202  7.9 999 99.0 9999
2014 10 18 03 20 200  7.4 999 99.0 9999
2014 10 18 03 30 204  7.7 999 99.0 9999
2014 10 18 03 40 210  7.9 999 99.0 9999
2014 10 18 03 50 218  8.1 216 10.3 0348
2014 10 18 04 00 217  8.0 999 99.0 9999
2014 10 18 04 10 218  8.1 999 99.0 9999
2014 10 18 04 20 218  8.2 999 99.0 9999
2014 10 18 04 30 221  8.2 999 99.0 9999
2014 10 18 04 40 223  8.6 999 99.0 9999
2014 10 18 04 50 226  8.9 228 10.3 0442
2014 10 18 05 00 225  8.7 999 99.0 9999
2014 10 18 05 10 225  8.8 999 99.0 9999
2014 10 18 05 20 222  8.4 999 99.0 9999
2014 10 18 05 30 220  8.1 999 99.0 9999
2014 10 18 05 40 219  8.2 999 99.0 9999
2014 10 18 05 50 219  7.9 228 10.8 0452
2014 10 18 06 00 218  8.0 999 99.0 9999
2014 10 18 06 10 219  8.8 999 99.0 9999
2014 10 18 06 20 220  9.0 999 99.0 9999
2014 10 18 06 30 220  8.8 999 99.0 9999
2014 10 18 06 40 219  8.6 999 99.0 9999
2014 10 18 06 50 219  8.9 215 11.2 0601
2014 10 18 07 00 219  9.0 999 99.0 9999
2014 10 18 07 10 217  8.9 999 99.0 9999
2014 10 18 07 20 217  8.9 999 99.0 9999
2014 10 18 07 30 216  8.5 999 99.0 9999
2014 10 18 07 40 219  8.9 999 99.0 9999
2014 10 18 07 50 220  9.3 224 11.1 0743
2014 10 18 08 00 220  8.9 999 99.0 9999
2014 10 18 08 10 224  9.2 999 99.0 9999
2014 10 18 08 20 227  9.2 999 99.0 9999
2014 10 18 08 30 226  9.1 999 99.0 9999
2014 10 18 08 40 230  8.6 999 99.0 9999
2014 10 18 08 50 235  9.0 224 10.9 0825
2014 10 18 09 00 234  8.5 999 99.0 9999
2014 10 18 09 10 233  8.4 999 99.0 9999
2014 10 18 09 20 235  7.9 999 99.0 9999
2014 10 18 09 30 234  7.9 999 99.0 9999
2014 10 18 09 40 238  7.7 999 99.0 9999
2014 10 18 09 50 242  8.3 234 10.4 0852
2014 10 18 10 00 242  8.6 999 99.0 9999
2014 10 18 10 10 243  8.6 999 99.0 9999
2014 10 18 10 20 244  8.1 999 99.0 9999
2014 10 18 10 30 243  8.3 999 99.0 9999
2014 10 18 10 40 245  7.7 999 99.0 9999
2014 10 18 10 50 244  7.4 239 10.4 0953
2014 10 18 11 00 241  7.2 999 99.0 9999
2014 10 18 11 10 245  6.9 999 99.0 9999
2014 10 18 11 20 247  6.9 999 99.0 9999
2014 10 18 11 30 249  6.9 999 99.0 9999
2014 10 18 11 40 248  6.9 999 99.0 9999
2014 10 18 11 50 249  6.1 247  8.4 1131
2014 10 18 12 00 246  6.1 999 99.0 9999
2014 10 18 12 10 248  6.1 999 99.0 9999
2014 10 18 12 20 248  6.3 999 99.0 9999
2014 10 18 12 30 245  5.6 999 99.0 9999
2014 10 18 12 40 242  5.6 999 99.0 9999
2014 10 18 12 50 241  5.5 246  7.6 1205
2014 10 18 13 00 240  5.5 999 99.0 9999
2014 10 18 13 10 245  6.3 999 99.0 9999
2014 10 18 13 20 245  6.0 999 99.0 9999
2014 10 18 13 30 239  5.2 999 99.0 9999
2014 10 18 13 40 232  5.4 999 99.0 9999
2014 10 18 13 50 238  5.7 251  7.6 1347
2014 10 18 14 00 237  6.2 999 99.0 9999
2014 10 18 14 10 239  6.3 999 99.0 9999
2014 10 18 14 20 247  7.1 999 99.0 9999
2014 10 18 14 30 249  7.3 999 99.0 9999
2014 10 18 14 40 248  6.8 999 99.0 9999
2014 10 18 14 50 252  6.6 249  9.2 1414
2014 10 18 15 00 247  6.4 999 99.0 9999
2014 10 18 15 10 245  5.9 999 99.0 9999
2014 10 18 15 20 253  6.0 999 99.0 9999
2014 10 18 15 30 260  6.4 999 99.0 9999
2014 10 18 15 40 264  6.1 999 99.0 9999
2014 10 18 15 50 282  7.2 283  8.9 1544
2014 10 18 16 00 291  7.3 999 99.0 9999
2014 10 18 16 10 286  6.6 999 99.0 9999
2014 10 18 16 20 289  5.8 999 99.0 9999
2014 10 18 16 30 290  5.6 999 99.0 9999
2014 10 18 16 40 296  4.8 999 99.0 9999
2014 10 18 16 50 295  4.8 287  9.3 1554
2014 10 18 17 00 294  5.0 999 99.0 9999
2014 10 18 17 10 294  5.0 999 99.0 9999
2014 10 18 17 20 294  4.9 999 99.0 9999
2014 10 18 17 30 305  4.5 999 99.0 9999
2014 10 18 17 40 311  3.9 999 99.0 9999
2014 10 18 17 50 313  3.7 300  6.7 1724
2014 10 18 18 00 319  3.4 999 99.0 9999
2014 10 18 18 10 319  3.0 999 99.0 9999
2014 10 18 18 20 322  3.0 999 99.0 9999
2014 10 18 18 30 305  3.2 999 99.0 9999
2014 10 18 18 40 308  3.4 999 99.0 9999
2014 10 18 18 50 303  4.8 300  7.0 1847
2014 10 18 19 00 310  5.2 999 99.0 9999
2014 10 18 19 10 328  4.8 999 99.0 9999
2014 10 18 19 20 332  4.8 999 99.0 9999
2014 10 18 19 30 324  4.6 999 99.0 9999
2014 10 18 19 40 325  4.3 999 99.0 9999
2014 10 18 19 50 321  3.6 300  7.6 1854
2014 10 18 20 00 311  3.3 999 99.0 9999
2014 10 18 20 10 297  4.0 999 99.0 9999
2014 10 18 20 20 284  5.7 999 99.0 9999
2014 10 18 20 30 281  6.2 999 99.0 9999
2014 10 18 20 40 282  6.4 999 99.0 9999
2014 10 18 20 50 283  6.4 286  8.2 2031
2014 10 18 21 00 284  6.7 999 99.0 9999
2014 10 18 21 10 287  6.2 999 99.0 9999
2014 10 18 21 20 284  6.7 999 99.0 9999
2014 10 18 21 30 284  7.6 999 99.0 9999
2014 10 18 21 40 289  7.5 999 99.0 9999
2014 10 18 21 50 290  8.4 290 10.8 2148
2014 10 18 22 00 290  8.5 999 99.0 9999
2014 10 18 22 10 292  8.0 999 99.0 9999
2014 10 18 22 20 291  8.1 999 99.0 9999
2014 10 18 22 30 291  7.9 999 99.0 9999
2014 10 18 22 40 293  8.1 999 99.0 9999
2014 10 18 22 50 293  8.8 287 11.2 2249
2014 10 18 23 00 292  9.7 999 99.0 9999
2014 10 18 23 10 295 10.6 999 99.0 9999
2014 10 18 23 20 300 10.7 999 99.0 9999
2014 10 18 23 30 295 11.1 999 99.0 9999
2014 10 18 23 40 295 11.6 999 99.0 9999
2014 10 18 23 50 296 12.1 293 14.3 2342
2014 10 19 00 00 300 11.6 999 99.0 9999
2014 10 19 00 10 304 12.0 999 99.0 9999
2014 10 19 00 20 302 12.0 999 99.0 9999
2014 10 19 00 30 299 11.8 999 99.0 9999
2014 10 19 00 40 290 11.7 999 99.0 9999
2014 10 19 00 50 288 12.3 286 15.4 0031
2014 10 19 01 00 293 11.6 999 99.0 9999
2014 10 19 01 10 296 11.8 999 99.0 9999
2014 10 19 01 20 298 11.5 999 99.0 9999
2014 10 19 01 30 299 11.6 999 99.0 9999
2014 10 19 01 40 296 11.3 999 99.0 9999
2014 10 19 01 50 299 10.7 302 15.2 0133
2014 10 19 02 00 299 10.3 999 99.0 9999
2014 10 19 02 10 306 12.4 999 99.0 9999
2014 10 19 02 20 309 12.7 999 99.0 9999
2014 10 19 02 30 302 12.4 999 99.0 9999
2014 10 19 02 40 304 12.8 999 99.0 9999
2014 10 19 02 50 304 12.2 300 15.8 0230
2014 10 19 03 00 306 11.6 999 99.0 9999
2014 10 19 03 10 302 10.9 999 99.0 9999
2014 10 19 03 20 302 10.9 999 99.0 9999
2014 10 19 03 30 295 11.0 999 99.0 9999
2014 10 19 03 40 296 11.4 999 99.0 9999
2014 10 19 03 50 301 11.4 296 15.0 0333
2014 10 19 04 00 301 11.1 999 99.0 9999
2014 10 19 04 10 299 11.1 999 99.0 9999
2014 10 19 04 20 300 11.4 999 99.0 9999
2014 10 19 04 30 300 11.8 999 99.0 9999
2014 10 19 04 40 299 11.4 999 99.0 9999
2014 10 19 04 50 296 10.7 300 15.2 0405
2014 10 19 05 00 296 11.2 999 99.0 9999
2014 10 19 05 10 294 11.2 999 99.0 9999
2014 10 19 05 20 300 10.7 999 99.0 9999
2014 10 19 05 30 298 10.7 999 99.0 9999
2014 10 19 05 40 299 10.8 999 99.0 9999
2014 10 19 05 50 297 10.6 300 15.0 0510
2014 10 19 06 00 298 10.7 999 99.0 9999
2014 10 19 06 10 297 10.4 999 99.0 9999
2014 10 19 06 20 295 10.6 999 99.0 9999
2014 10 19 06 30 298 10.9 999 99.0 9999
2014 10 19 06 40 299 10.6 999 99.0 9999
2014 10 19 06 50 301 10.7 299 14.1 0639
2014 10 19 08 00 299 11.0 999 99.0 9999
2014 10 19 08 10 303 11.0 999 99.0 9999
2014 10 19 08 20 300 10.8 999 99.0 9999
2014 10 19 08 30 300 10.6 999 99.0 9999
2014 10 19 08 40 299 10.9 999 99.0 9999
2014 10 19 08 50 301 11.3 303 14.4 0816
2014 10 19 09 00 303 10.9 999 99.0 9999
2014 10 19 09 10 300 10.9 999 99.0 9999
2014 10 19 09 20 302 11.2 999 99.0 9999
2014 10 19 09 30 303 10.7 999 99.0 9999
2014 10 19 09 40 307 10.0 999 99.0 9999
2014 10 19 09 50 302 10.5 305 14.9 0917
2014 10 19 10 00 302 10.4 999 99.0 9999
2014 10 19 10 10 302 10.4 999 99.0 9999
2014 10 19 10 20 305 10.1 999 99.0 9999
2014 10 19 10 30 302 10.3 999 99.0 9999
2014 10 19 10 40 298 10.6 999 99.0 9999
2014 10 19 10 50 298 10.8 302 13.6 1032
2014 10 19 11 00 296 11.0 999 99.0 9999
2014 10 19 11 10 301 11.0 999 99.0 9999
2014 10 19 11 20 306 11.5 999 99.0 9999
2014 10 19 11 30 308 12.0 999 99.0 9999
2014 10 19 11 40 309 12.6 999 99.0 9999
2014 10 19 11 50 307 12.8 311 15.7 1130
2014 10 19 12 00 309 12.7 999 99.0 9999
2014 10 19 12 10 311 13.1 999 99.0 9999
2014 10 19 12 20 305 13.5 999 99.0 9999
2014 10 19 12 30 304 13.2 999 99.0 9999
2014 10 19 12 40 307 13.2 999 99.0 9999
2014 10 19 12 50 302 13.2 303 16.7 1249
2014 10 19 13 00 302 13.5 999 99.0 9999
2014 10 19 13 10 302 13.1 999 99.0 9999
2014 10 19 13 20 304 13.1 999 99.0 9999
2014 10 19 13 30 302 13.4 999 99.0 9999
2014 10 19 13 40 302 13.0 999 99.0 9999
2014 10 19 13 50 308 13.1 305 16.8 1308
2014 10 19 14 00 304 13.0 999 99.0 9999
2014 10 19 14 10 306 13.3 999 99.0 9999
2014 10 19 14 20 302 13.4 999 99.0 9999
2014 10 19 14 30 306 12.9 999 99.0 9999
2014 10 19 14 40 307 13.3 999 99.0 9999
2014 10 19 14 50 305 13.4 303 17.3 1409
2014 10 19 15 00 306 13.4 999 99.0 9999
2014 10 19 15 10 305 13.2 999 99.0 9999
2014 10 19 15 20 307 13.2 999 99.0 9999
2014 10 19 15 30 307 13.4 999 99.0 9999
2014 10 19 15 40 306 13.2 999 99.0 9999
2014 10 19 15 50 305 13.3 314 16.8 1542
2014 10 19 16 00 309 13.1 999 99.0 9999
2014 10 19 16 10 305 13.2 999 99.0 9999
2014 10 19 16 20 298 12.2 999 99.0 9999
2014 10 19 16 30 296 12.6 999 99.0 9999
2014 10 19 16 40 295 12.1 999 99.0 9999
2014 10 19 16 50 295 12.1 306 16.4 1550
2014 10 19 17 00 292 11.4 999 99.0 9999
2014 10 19 17 10 290 11.8 999 99.0 9999
2014 10 19 17 20 295 11.2 999 99.0 9999
2014 10 19 17 30 300 11.0 999 99.0 9999
2014 10 19 17 40 301 11.7 999 99.0 9999
2014 10 19 17 50 300 11.0 306 15.2 1736
2014 10 19 18 00 292 10.6 999 99.0 9999
2014 10 19 18 10 294 10.9 999 99.0 9999
2014 10 19 18 20 290 10.7 999 99.0 9999
2014 10 19 18 30 291 10.9 999 99.0 9999
2014 10 19 18 40 297  9.8 999 99.0 9999
2014 10 19 18 50 303 10.4 301 14.1 1803
2014 10 19 19 00 300 11.0 999 99.0 9999
2014 10 19 19 10 298 10.7 999 99.0 9999
2014 10 19 19 20 297 10.6 999 99.0 9999
2014 10 19 19 30 295 10.9 999 99.0 9999
2014 10 19 19 40 303  9.1 999 99.0 9999
2014 10 19 19 50 297  9.6 300 13.9 1852
2014 10 19 20 00 303  9.9 999 99.0 9999
2014 10 19 20 10 306  9.9 999 99.0 9999
2014 10 19 20 20 306 10.9 999 99.0 9999
2014 10 19 20 30 302 10.6 999 99.0 9999
2014 10 19 20 40 307 10.3 999 99.0 9999
2014 10 19 20 50 307 10.3 314 14.7 2023
2014 10 19 21 00 309 10.7 999 99.0 9999
2014 10 19 21 10 303 10.9 999 99.0 9999
2014 10 19 21 20 298 10.9 999 99.0 9999
2014 10 19 21 30 302 10.4 999 99.0 9999
2014 10 19 21 40 296 10.3 999 99.0 9999
2014 10 19 21 50 299 10.3 314 14.5 2107
2014 10 19 22 00 302 11.4 999 99.0 9999
2014 10 19 22 10 302 10.6 999 99.0 9999
2014 10 19 22 20 297 10.7 999 99.0 9999
2014 10 19 22 30 297 10.9 999 99.0 9999
2014 10 19 22 40 303 10.1 999 99.0 9999
2014 10 19 22 50 293  9.7 300 14.7 2153
2014 10 19 23 00 300  9.9 999 99.0 9999
2014 10 19 23 10 299 10.4 999 99.0 9999
2014 10 19 23 20 296 10.4 999 99.0 9999
2014 10 19 23 30 294 10.3 999 99.0 9999
2014 10 19 23 40 302  9.8 999 99.0 9999
2014 10 19 23 50 310 10.2 295 13.6 2302
2014 10 20 00 00 307  9.6 999 99.0 9999
2014 10 20 00 10 310  9.6 999 99.0 9999
2014 10 20 00 20 311 10.0 999 99.0 9999
2014 10 20 00 30 307  9.8 999 99.0 9999
2014 10 20 00 40 313  9.1 999 99.0 9999
2014 10 20 00 50 319  9.4 310 13.2 0011
2014 10 20 01 00 324  9.8 999 99.0 9999
2014 10 20 01 10 321 10.7 999 99.0 9999
2014 10 20 01 20 320 11.0 999 99.0 9999
2014 10 20 01 30 320 10.7 999 99.0 9999
2014 10 20 01 40 323 11.1 999 99.0 9999
2014 10 20 01 50 322 10.9 308 14.0 0119
2014 10 20 02 00 327  9.8 999 99.0 9999
2014 10 20 02 10 335  8.0 999 99.0 9999
2014 10 20 02 20 327  7.5 999 99.0 9999
2014 10 20 02 30 323  7.1 999 99.0 9999
2014 10 20 02 40 327  7.8 999 99.0 9999
2014 10 20 02 50 326  7.5 321 13.2 0152
2014 10 20 03 00 319  6.8 999 99.0 9999
2014 10 20 03 10 325  7.2 999 99.0 9999
2014 10 20 03 20 330  6.5 999 99.0 9999
2014 10 20 03 30 322  6.8 999 99.0 9999
2014 10 20 03 40 325  7.0 999 99.0 9999
2014 10 20 03 50 327  6.3 321  9.5 0306
2014 10 20 04 00 328  6.3 999 99.0 9999
2014 10 20 04 10 330  6.3 999 99.0 9999
2014 10 20 04 20 325  6.0 999 99.0 9999
2014 10 20 04 30 325  5.2 999 99.0 9999
2014 10 20 04 40 326  5.2 999 99.0 9999
2014 10 20 04 50 321  4.7 336  9.0 0403
2014 10 20 05 00 319  4.5 999 99.0 9999
2014 10 20 05 10 304  5.3 999 99.0 9999
2014 10 20 05 20 303  5.8 999 99.0 9999
2014 10 20 05 30 296  5.7 999 99.0 9999
2014 10 20 05 40 308  5.2 999 99.0 9999
2014 10 20 05 50 291  4.9 303  7.8 0528
2014 10 20 06 00 294  4.8 999 99.0 9999
2014 10 20 06 10 282  5.3 999 99.0 9999
2014 10 20 06 20 291  5.3 999 99.0 9999
2014 10 20 06 30 291  4.8 999 99.0 9999
2014 10 20 06 40 282  4.3 999 99.0 9999
2014 10 20 06 50 294  4.9 282  7.7 0603
2014 10 20 07 00 295  4.3 999 99.0 9999
2014 10 20 07 10 290  4.6 999 99.0 9999
2014 10 20 07 20 297  4.4 999 99.0 9999
2014 10 20 07 30 295  4.3 999 99.0 9999
2014 10 20 07 40 293  4.6 999 99.0 9999
2014 10 20 07 50 289  4.2 286  6.6 0713
2014 10 20 08 00 294  4.2 999 99.0 9999
2014 10 20 08 10 294  4.4 999 99.0 9999
2014 10 20 08 20 300  4.0 999 99.0 9999
2014 10 20 08 30 302  3.9 999 99.0 9999
2014 10 20 08 40 281  3.9 999 99.0 9999
2014 10 20 08 50 301  3.7 289  6.4 0806
2014 10 20 09 00 298  3.0 999 99.0 9999
2014 10 20 09 10 294  3.7 999 99.0 9999
2014 10 20 09 20 298  3.6 999 99.0 9999
2014 10 20 09 30 295  2.7 999 99.0 9999
2014 10 20 09 40 302  3.2 999 99.0 9999
2014 10 20 09 50 303  2.7 274  5.8 0917
2014 10 20 10 00 293  2.2 999 99.0 9999
2014 10 20 10 10 318  2.4 999 99.0 9999
2014 10 20 10 20 336  2.1 999 99.0 9999
2014 10 20 10 30 338  1.5 999 99.0 9999
2014 10 20 10 40 304  1.3 999 99.0 9999
2014 10 20 10 50 339  0.9 318  3.9 1001
2014 10 20 11 00 331  1.1 999 99.0 9999
2014 10 20 11 10 272  1.8 999 99.0 9999
2014 10 20 11 20 235  1.4 999 99.0 9999
2014 10 20 11 30 267  1.5 999 99.0 9999
2014 10 20 11 40 278  1.5 999 99.0 9999
2014 10 20 11 50 252  1.4 264  3.1 1103
2014 10 20 12 00 203  0.9 999 99.0 9999
2014 10 20 12 10 239  1.9 999 99.0 9999
2014 10 20 12 20 250  1.7 999 99.0 9999
2014 10 20 12 30 229  1.2 999 99.0 9999
2014 10 20 12 40 196  1.0 999 99.0 9999
2014 10 20 12 50 183  1.7 195  3.5 1247
2014 10 20 13 00 192  2.2 999 99.0 9999
2014 10 20 13 10 211  1.2 999 99.0 9999
2014 10 20 13 20 206  2.4 999 99.0 9999
2014 10 20 13 30 214  2.3 999 99.0 9999
2014 10 20 13 40 204  2.9 999 99.0 9999
2014 10 20 13 50 205  3.8 213  5.7 1349
2014 10 20 14 00 211  4.2 999 99.0 9999
2014 10 20 14 10 199  3.8 999 99.0 9999
2014 10 20 14 20 194  4.1 999 99.0 9999
2014 10 20 14 30 196  4.8 999 99.0 9999
2014 10 20 14 40 194  4.9 999 99.0 9999
2014 10 20 14 50 193  5.1 189  6.8 1431
2014 10 20 15 00 203  5.3 999 99.0 9999
2014 10 20 15 10 197  5.0 999 99.0 9999
2014 10 20 15 20 202  5.2 999 99.0 9999
2014 10 20 15 30 195  5.4 999 99.0 9999
2014 10 20 15 40 201  5.8 999 99.0 9999
2014 10 20 15 50 206  5.9 206  8.2 1545
2014 10 20 16 00 207  5.6 999 99.0 9999
2014 10 20 16 10 204  6.2 999 99.0 9999
2014 10 20 16 20 210  6.3 999 99.0 9999
2014 10 20 16 30 212  6.0 999 99.0 9999
2014 10 20 16 40 214  6.4 999 99.0 9999
2014 10 20 16 50 212  6.7 211  8.4 1614
2014 10 20 17 00 209  6.8 999 99.0 9999
2014 10 20 17 10 209  6.8 999 99.0 9999
2014 10 20 17 20 204  7.2 999 99.0 9999
2014 10 20 17 30 209  7.3 999 99.0 9999
2014 10 20 17 40 206  7.6 999 99.0 9999
2014 10 20 17 50 211  8.0 199 10.5 1737
2014 10 20 18 00 207  8.1 999 99.0 9999
2014 10 20 18 10 204  8.0 999 99.0 9999
2014 10 20 18 20 207  8.4 999 99.0 9999
2014 10 20 18 30 208  8.6 999 99.0 9999
2014 10 20 18 40 203  8.4 999 99.0 9999
2014 10 20 18 50 203  8.3 197 11.1 1848
2014 10 20 19 00 206  8.7 999 99.0 9999
2014 10 20 19 10 204  8.5 999 99.0 9999
2014 10 20 19 20 198  8.5 999 99.0 9999
2014 10 20 19 30 200  8.9 999 99.0 9999
2014 10 20 19 40 198  8.5 999 99.0 9999
2014 10 20 19 50 196  8.8 203 11.2 1921
2014 10 20 20 00 199  9.1 999 99.0 9999
2014 10 20 20 10 202  8.7 999 99.0 9999
2014 10 20 20 20 203  9.2 999 99.0 9999
2014 10 20 20 30 203  9.2 999 99.0 9999
2014 10 20 20 40 203  9.4 999 99.0 9999
2014 10 20 20 50 200  9.3 200 11.3 2028
2014 10 20 21 00 195  9.5 999 99.0 9999
2014 10 20 21 10 197  9.4 999 99.0 9999
2014 10 20 21 20 202  9.5 999 99.0 9999
2014 10 20 21 30 195  9.6 999 99.0 9999
2014 10 20 21 40 201  9.6 999 99.0 9999
2014 10 20 21 50 196 10.1 194 12.2 2144
2014 10 20 22 00 193  9.8 999 99.0 9999
2014 10 20 22 10 193  9.5 999 99.0 9999
2014 10 20 22 20 194  9.5 999 99.0 9999
2014 10 20 22 30 201  8.6 999 99.0 9999
2014 10 20 22 40 202  8.6 999 99.0 9999
2014 10 20 22 50 206  9.2 198 12.4 2156
2014 10 20 23 00 203  9.2 999 99.0 9999
2014 10 20 23 10 203  9.1 999 99.0 9999
2014 10 20 23 20 202  9.1 999 99.0 9999
2014 10 20 23 30 202  9.6 999 99.0 9999
2014 10 20 23 40 204  9.2 999 99.0 9999
2014 10 20 23 50 201  9.6 202 12.0 2341
2014 10 21 00 00 205  9.7 999 99.0 9999
2014 10 21 00 10 200  9.6 999 99.0 9999
2014 10 21 00 20 206  9.5 999 99.0 9999
2014 10 21 00 30 206  9.9 999 99.0 9999
2014 10 21 00 40 205  9.9 999 99.0 9999
2014 10 21 00 50 203 10.3 203 12.3 0032
2014 10 21 01 00 204 10.1 999 99.0 9999
2014 10 21 01 10 206 10.0 999 99.0 9999
2014 10 21 01 20 207 10.0 999 99.0 9999
2014 10 21 01 30 208  9.7 999 99.0 9999
2014 10 21 01 40 208  9.9 999 99.0 9999
2014 10 21 01 50 207 10.3 203 12.4 0057
2014 10 21 02 00 214  9.5 999 99.0 9999
2014 10 21 02 10 215  9.2 999 99.0 9999
2014 10 21 02 20 215  8.9 999 99.0 9999
2014 10 21 02 30 210  9.0 999 99.0 9999
2014 10 21 02 40 214  8.7 999 99.0 9999
2014 10 21 02 50 214  8.9 214 11.9 0200
2014 10 21 03 00 217  8.0 999 99.0 9999
2014 10 21 03 10 213  8.4 999 99.0 9999
2014 10 21 03 20 217  8.4 999 99.0 9999
2014 10 21 03 30 224  6.6 999 99.0 9999
2014 10 21 03 40 225  6.2 999 99.0 9999
2014 10 21 03 50 223  6.3 212 10.1 0313
2014 10 21 04 00 222  5.9 999 99.0 9999
2014 10 21 04 10 217  5.7 999 99.0 9999
2014 10 21 04 20 217  5.7 999 99.0 9999
2014 10 21 04 30 217  6.1 999 99.0 9999
2014 10 21 04 40 219  6.1 999 99.0 9999
2014 10 21 04 50 216  6.5 213  7.9 0443
2014 10 21 05 00 216  6.8 999 99.0 9999
2014 10 21 05 10 213  6.9 999 99.0 9999
2014 10 21 05 20 213  7.2 999 99.0 9999
2014 10 21 05 30 216  7.3 999 99.0 9999
2014 10 21 05 40 218  7.7 999 99.0 9999
2014 10 21 05 50 218  7.7 220 10.1 0548
2014 10 21 06 00 221  8.0 999 99.0 9999
2014 10 21 06 10 223  8.5 999 99.0 9999
2014 10 21 06 20 228  8.1 999 99.0 9999
2014 10 21 06 30 227  7.9 999 99.0 9999
2014 10 21 06 40 227  7.8 999 99.0 9999
2014 10 21 06 50 231  7.5 217 10.2 0603
2014 10 21 07 00 232  7.5 999 99.0 9999
2014 10 21 07 10 229  7.3 999 99.0 9999
2014 10 21 07 20 225  7.1 999 99.0 9999
2014 10 21 07 30 232  6.4 999 99.0 9999
2014 10 21 07 40 231  6.0 999 99.0 9999
2014 10 21 07 50 235  6.7 233  9.1 0657
2014 10 21 08 00 237  7.2 999 99.0 9999
2014 10 21 08 10 232  6.7 999 99.0 9999
2014 10 21 08 20 227  6.7 999 99.0 9999
2014 10 21 08 30 225  5.8 999 99.0 9999
2014 10 21 08 40 225  6.2 999 99.0 9999
2014 10 21 08 50 229  6.3 233  8.1 0751
2014 10 21 09 00 229  6.2 999 99.0 9999
2014 10 21 09 10 229  6.4 999 99.0 9999
2014 10 21 09 20 231  5.9 999 99.0 9999
2014 10 21 09 30 230  5.8 999 99.0 9999
2014 10 21 09 40 231  5.6 999 99.0 9999
2014 10 21 09 50 232  5.1 230  7.4 0904
2014 10 21 10 00 233  4.8 999 99.0 9999
2014 10 21 10 10 234  4.4 999 99.0 9999
2014 10 21 10 20 233  4.5 999 99.0 9999
2014 10 21 10 30 231  4.1 999 99.0 9999
2014 10 21 10 40 227  3.7 999 99.0 9999
2014 10 21 10 50 235  3.7 226  5.6 0953
2014 10 21 11 00 220  3.8 999 99.0 9999
2014 10 21 11 10 221  3.9 999 99.0 9999
2014 10 21 11 20 212  4.1 999 99.0 9999
2014 10 21 11 30 204  4.0 999 99.0 9999
2014 10 21 11 40 199  3.9 999 99.0 9999
2014 10 21 11 50 203  4.2 203  5.6 1147
2014 10 21 12 00 205  4.8 999 99.0 9999
2014 10 21 12 10 203  5.0 999 99.0 9999
2014 10 21 12 20 201  5.6 999 99.0 9999
2014 10 21 12 30 208  6.6 999 99.0 9999
2014 10 21 12 40 209  6.7 999 99.0 9999
2014 10 21 12 50 214  6.1 214  8.7 1243
2014 10 21 13 00 219  5.8 999 99.0 9999
2014 10 21 13 10 216  6.3 999 99.0 9999
2014 10 21 13 20 215  5.6 999 99.0 9999
2014 10 21 13 30 213  5.3 999 99.0 9999
2014 10 21 13 40 217  5.0 999 99.0 9999
2014 10 21 13 50 221  5.6 215  8.1 1300
2014 10 21 14 00 222  5.2 999 99.0 9999
2014 10 21 14 10 225  4.3 999 99.0 9999
2014 10 21 14 20 218  4.1 999 99.0 9999
2014 10 21 14 30 200  3.7 999 99.0 9999
2014 10 21 14 40 186  3.9 999 99.0 9999
2014 10 21 14 50 187  3.8 224  6.0 1352
2014 10 21 15 00 184  3.6 999 99.0 9999
2014 10 21 15 10 207  3.6 999 99.0 9999
2014 10 21 15 20 210  3.7 999 99.0 9999
2014 10 21 15 30 214  3.6 999 99.0 9999
2014 10 21 15 40 216  3.7 999 99.0 9999
2014 10 21 15 50 217  3.3 209  4.8 1514
2014 10 21 16 00 211  3.2 999 99.0 9999
2014 10 21 16 10 209  3.5 999 99.0 9999
2014 10 21 16 20 223  2.2 999 99.0 9999
2014 10 21 16 30 249  1.2 999 99.0 9999
2014 10 21 16 40 242  0.8 999 99.0 9999
2014 10 21 16 50 243  1.5 210  4.6 1558
2014 10 21 17 00 258  2.0 999 99.0 9999
2014 10 21 17 10 267  2.2 999 99.0 9999
2014 10 21 17 20 277  2.3 999 99.0 9999
2014 10 21 17 30 285  2.6 999 99.0 9999
2014 10 21 17 40 290  2.1 999 99.0 9999
2014 10 21 17 50 285  1.9 283  3.3 1723
2014 10 21 18 00 277  1.5 999 99.0 9999
2014 10 21 18 10 259  1.2 999 99.0 9999
2014 10 21 18 20 227  0.7 999 99.0 9999
2014 10 21 18 30 175  0.3 999 99.0 9999
2014 10 21 18 40 168  0.6 999 99.0 9999
2014 10 21 18 50 189  1.1 284  2.0 1751
2014 10 21 19 00 166  1.4 999 99.0 9999
2014 10 21 19 10 151  1.8 999 99.0 9999
2014 10 21 19 20 148  2.0 999 99.0 9999
2014 10 21 19 30 152  1.9 999 99.0 9999
2014 10 21 19 40 145  2.1 999 99.0 9999
2014 10 21 19 50 151  2.6 162  3.4 1949
2014 10 21 20 00 147  2.8 999 99.0 9999
2014 10 21 20 10 145  3.0 999 99.0 9999
2014 10 21 20 20 146  2.9 999 99.0 9999
2014 10 21 20 30 161  3.4 999 99.0 9999
2014 10 21 20 40 158  3.5 999 99.0 9999
2014 10 21 20 50 162  3.7 151  4.6 2039
